tmp/nothing/video/omap2/omapfb/omapfb-main.c 27
tmp/nothing/video/omap2/omapfb/omapfb-sysfs.c 16
tmp/nothing/video/omap2/displays/panel-tpo-td043mtea1.c 1
tmp/nothing/video/omap2/displays/panel-generic-dpi.c 1
tmp/nothing/video/omap2/displays/panel-dvi.c 1
tmp/nothing/video/omap2/displays/panel-taal.c 4
tmp/nothing/video/omap2/displays/panel-acx565akm.c 1
tmp/nothing/video/omap2/displays/panel-picodlp.c 1
tmp/nothing/video/omap2/dss/hdmi.c 1
tmp/nothing/video/omap2/dss/dss.c 1
tmp/nothing/video/omap2/dss/display.c 1
tmp/nothing/video/omap2/dss/dsi.c 22
tmp/nothing/video/omap2/dss/manager.c 19
tmp/nothing/video/omap2/dss/venc.c 0
tmp/nothing/video/omap2/dss/dispc.c 24
tmp/nothing/video/omap2/dss/ti_hdmi_4xxx_ip.c 2
tmp/nothing/video/omap2/dss/rfbi.c 7
tmp/nothing/video/omap2/dss/overlay.c 7
tmp/nothing/video/omap2/dss/core.c 3
tmp/nothing/video/omap2/vrfb.c 3
tmp/nothing/video/fsl-diu-fb.c 3
tmp/nothing/video/syscopyarea.c 0
tmp/nothing/video/pxa3xx-gcu.c 3
tmp/nothing/video/s3c-fb.c 10
tmp/nothing/video/vfb.c 0
tmp/nothing/video/omap/sossi.c 0
tmp/nothing/video/omap/lcd_mipid.c 2
tmp/nothing/video/omap/omapfb_main.c 9
tmp/nothing/video/omap/dispc.c 12
tmp/nothing/video/omap/rfbi.c 1
pairs. 0
tmp/nothing/video/omap/hwa742.c 2
tmp/nothing/video/omap/blizzard.c 8
tmp/nothing/video/backlight/vgg2432a4.c 1
tmp/nothing/video/backlight/wm831x_bl.c 1
tmp/nothing/video/backlight/corgi_lcd.c 1
tmp/nothing/video/backlight/ams369fg06.c 4
tmp/nothing/video/backlight/ld9040.c 2
tmp/nothing/video/backlight/adp8860_bl.c 3
tmp/nothing/video/backlight/lms283gf05.c 1
tmp/nothing/video/backlight/ili9320.c 1
tmp/nothing/video/backlight/s6e63m0.c 3
tmp/nothing/video/backlight/adp8870_bl.c 3
tmp/nothing/video/vesafb.c 0
tmp/nothing/video/grvga.c 2
tmp/nothing/video/cg6.c 1
tmp/nothing/video/arkfb.c 8
tmp/nothing/video/smscufx.c 17
tmp/nothing/video/broadsheetfb.c 6
tmp/nothing/video/nvidia/nvidia.c 8
tmp/nothing/video/nvidia/nv_hw.c 9
tmp/nothing/video/nvidia/nv_i2c.c 1
tmp/nothing/video/nvidia/nv_accel.c 0
tmp/nothing/video/nvidia/nv_of.c 2
tmp/nothing/video/i810/i810_gtf.c 1
pixclock; 0
tmp/nothing/video/i810/i810_accel.c 1
tmp/nothing/video/i810/i810_dvt.c 0
0; 1
std_modes[i].pixclock; 0
