 
diff -u -p a/net/ethernet/broadcom/bnx2.c b/net/ethernet/broadcom/bnx2.c 3
diff -u -p a/net/ethernet/broadcom/cnic.c b/net/ethernet/broadcom/cnic.c 6
diff -u -p a/net/ethernet/lantiq_etop.c b/net/ethernet/lantiq_etop.c 1
diff -u -p a/net/ethernet/alteon/acenic.c b/net/ethernet/alteon/acenic.c 2
diff -u -p a/net/ethernet/cirrus/mac89x0.c b/net/ethernet/cirrus/mac89x0.c 1
diff -u -p a/net/ethernet/cirrus/cs89x0.c b/net/ethernet/cirrus/cs89x0.c 2
diff -u -p a/net/ethernet/natsemi/ns83820.c b/net/ethernet/natsemi/ns83820.c 1
diff -u -p a/net/ethernet/natsemi/ibmlana.c b/net/ethernet/natsemi/ibmlana.c 1
diff -u -p a/net/ethernet/i825xx/lp486e.c b/net/ethernet/i825xx/lp486e.c 5
diff -u -p a/net/ethernet/i825xx/lib82596.c b/net/ethernet/i825xx/lib82596.c 1
diff -u -p a/net/ethernet/i825xx/3c527.c b/net/ethernet/i825xx/3c527.c 1
diff -u -p a/net/ethernet/i825xx/eexpress.c b/net/ethernet/i825xx/eexpress.c 4
diff -u -p a/net/ethernet/i825xx/82596.c b/net/ethernet/i825xx/82596.c 1
diff -u -p a/net/ethernet/dnet.c b/net/ethernet/dnet.c 2
diff -u -p a/net/ethernet/emulex/benet/be_cmds.c b/net/ethernet/emulex/benet/be_cmds.c 2
diff -u -p a/net/ethernet/emulex/benet/be_main.c b/net/ethernet/emulex/benet/be_main.c 4
diff -u -p a/net/ethernet/freescale/gianfar.c b/net/ethernet/freescale/gianfar.c 1
diff -u -p a/net/ethernet/freescale/fec.c b/net/ethernet/freescale/fec.c 1
diff -u -p a/net/ethernet/freescale/fec_mpc52xx.c b/net/ethernet/freescale/fec_mpc52xx.c 4
diff -u -p a/net/ethernet/freescale/gianfar_ethtool.c b/net/ethernet/freescale/gianfar_ethtool.c 2
diff -u -p a/net/ethernet/icplus/ipg.c b/net/ethernet/icplus/ipg.c 2
diff -u -p a/net/ethernet/toshiba/tc35815.c b/net/ethernet/toshiba/tc35815.c 2
diff -u -p a/net/ethernet/toshiba/ps3_gelic_wireless.c b/net/ethernet/toshiba/ps3_gelic_wireless.c 4
diff -u -p a/net/ethernet/toshiba/spider_net.c b/net/ethernet/toshiba/spider_net.c 2
diff -u -p a/net/ethernet/micrel/ks8695net.c b/net/ethernet/micrel/ks8695net.c 1
diff -u -p a/net/ethernet/micrel/ks8842.c b/net/ethernet/micrel/ks8842.c 1
diff -u -p a/net/ethernet/micrel/ks8851.c b/net/ethernet/micrel/ks8851.c 2
diff -u -p a/net/ethernet/micrel/ksz884x.c b/net/ethernet/micrel/ksz884x.c 5
diff -u -p a/net/ethernet/octeon/octeon_mgmt.c b/net/ethernet/octeon/octeon_mgmt.c 1
diff -u -p a/net/ethernet/nvidia/forcedeth.c b/net/ethernet/nvidia/forcedeth.c 7
diff -u -p a/net/ethernet/myricom/myri10ge/myri10ge.c b/net/ethernet/myricom/myri10ge/myri10ge.c 6
diff -u -p a/net/ethernet/qlogic/qlge/qlge_main.c b/net/ethernet/qlogic/qlge/qlge_main.c 4
diff -u -p a/net/ethernet/qlogic/qlge/qlge_dbg.c b/net/ethernet/qlogic/qlge/qlge_dbg.c 1
diff -u -p a/net/ethernet/qlogic/netxen/netxen_nic_hw.c b/net/ethernet/qlogic/netxen/netxen_nic_hw.c 2
diff -u -p a/net/ethernet/qlogic/netxen/netxen_nic_main.c b/net/ethernet/qlogic/netxen/netxen_nic_main.c 2
diff -u -p a/net/ethernet/qlogic/qlcnic/qlcnic_hw.c b/net/ethernet/qlogic/qlcnic/qlcnic_hw.c 3
diff -u -p a/net/ethernet/qlogic/qlcnic/qlcnic_main.c b/net/ethernet/qlogic/qlcnic/qlcnic_main.c 1
diff -u -p a/net/ethernet/qlogic/qla3xxx.c b/net/ethernet/qlogic/qla3xxx.c 2
diff -u -p a/net/ethernet/fealnx.c b/net/ethernet/fealnx.c 3
diff -u -p a/net/ethernet/tehuti/tehuti.c b/net/ethernet/tehuti/tehuti.c 2
diff -u -p a/net/ethernet/tundra/tsi108_eth.c b/net/ethernet/tundra/tsi108_eth.c 2
diff -u -p a/net/ethernet/xilinx/ll_temac_main.c b/net/ethernet/xilinx/ll_temac_main.c 4
diff -u -p a/net/ethernet/xilinx/xilinx_emaclite.c b/net/ethernet/xilinx/xilinx_emaclite.c 1
diff -u -p a/net/ethernet/xircom/xirc2ps_cs.c b/net/ethernet/xircom/xirc2ps_cs.c 1
diff -u -p a/net/ethernet/nuvoton/w90p910_ether.c b/net/ethernet/nuvoton/w90p910_ether.c 1
diff -u -p a/net/ethernet/s6gmac.c b/net/ethernet/s6gmac.c 4
diff -u -p a/net/ethernet/xscale/ixp2000/ixpdev.c b/net/ethernet/xscale/ixp2000/ixpdev.c 1
diff -u -p a/net/ethernet/xscale/ixp4xx_eth.c b/net/ethernet/xscale/ixp4xx_eth.c 1
diff -u -p a/net/ethernet/atheros/atlx/atl1.c b/net/ethernet/atheros/atlx/atl1.c 2
diff -u -p a/net/ethernet/atheros/atl1c/atl1c_main.c b/net/ethernet/atheros/atl1c/atl1c_main.c 1
diff -u -p a/net/ethernet/atheros/atl1e/atl1e_main.c b/net/ethernet/atheros/atl1e/atl1e_main.c 4
diff -u -p a/net/ethernet/cadence/at91_ether.c b/net/ethernet/cadence/at91_ether.c 1
diff -u -p a/net/ethernet/microchip/enc28j60.c b/net/ethernet/microchip/enc28j60.c 1
diff -u -p a/net/ethernet/aeroflex/greth.c b/net/ethernet/aeroflex/greth.c 3
diff -u -p a/net/ethernet/brocade/bna/bfa_msgq.c b/net/ethernet/brocade/bna/bfa_msgq.c 3
diff -u -p a/net/ethernet/brocade/bna/bnad.c b/net/ethernet/brocade/bna/bnad.c 2
diff -u -p a/net/ethernet/brocade/bna/bna_tx_rx.c b/net/ethernet/brocade/bna/bna_tx_rx.c 14
diff -u -p a/net/ethernet/chelsio/cxgb/sge.c b/net/ethernet/chelsio/cxgb/sge.c 1
diff -u -p a/net/ethernet/chelsio/cxgb/subr.c b/net/ethernet/chelsio/cxgb/subr.c 1
diff -u -p a/net/ethernet/chelsio/cxgb3/sge.c b/net/ethernet/chelsio/cxgb3/sge.c 1
diff -u -p a/net/ethernet/chelsio/cxgb3/t3_hw.c b/net/ethernet/chelsio/cxgb3/t3_hw.c 3
diff -u -p a/net/ethernet/chelsio/cxgb3/cxgb3_main.c b/net/ethernet/chelsio/cxgb3/cxgb3_main.c 3
diff -u -p a/net/ethernet/chelsio/cxgb4/l2t.c b/net/ethernet/chelsio/cxgb4/l2t.c 3
diff -u -p a/net/ethernet/chelsio/cxgb4/cxgb4_main.c b/net/ethernet/chelsio/cxgb4/cxgb4_main.c 2
diff -u -p a/net/ethernet/chelsio/cxgb4/t4_hw.c b/net/ethernet/chelsio/cxgb4/t4_hw.c 2
diff -u -p a/net/ethernet/chelsio/cxgb4vf/t4vf_hw.c b/net/ethernet/chelsio/cxgb4vf/t4vf_hw.c 2
diff -u -p a/net/ethernet/mellanox/mlx4/eq.c b/net/ethernet/mellanox/mlx4/eq.c 1
diff -u -p a/net/ethernet/mellanox/mlx4/mr.c b/net/ethernet/mellanox/mlx4/mr.c 2
diff -u -p a/net/ethernet/mellanox/mlx4/cmd.c b/net/ethernet/mellanox/mlx4/cmd.c 1
diff -u -p a/net/ethernet/mellanox/mlx4/icm.c b/net/ethernet/mellanox/mlx4/icm.c 1
diff -u -p a/net/ethernet/mellanox/mlx4/en_rx.c b/net/ethernet/mellanox/mlx4/en_rx.c 4
diff -u -p a/net/ethernet/mellanox/mlx4/en_tx.c b/net/ethernet/mellanox/mlx4/en_tx.c 1
diff -u -p a/net/ethernet/mellanox/mlx4/alloc.c b/net/ethernet/mellanox/mlx4/alloc.c 1
diff -u -p a/net/ethernet/netx-eth.c b/net/ethernet/netx-eth.c 1
diff -u -p a/net/sb1000.c b/net/sb1000.c 6
diff -u -p a/net/hamradio/baycom_epp.c b/net/hamradio/baycom_epp.c 1
diff -u -p a/net/hamradio/yam.c b/net/hamradio/yam.c 3
diff -u -p a/net/hamradio/hdlcdrv.c b/net/hamradio/hdlcdrv.c 1
diff -u -p a/net/hamradio/baycom_ser_fdx.c b/net/hamradio/baycom_ser_fdx.c 2
diff -u -p a/net/hamradio/6pack.c b/net/hamradio/6pack.c 1
diff -u -p a/net/hamradio/dmascc.c b/net/hamradio/dmascc.c 5
diff -u -p a/net/hamradio/bpqether.c b/net/hamradio/bpqether.c 1
diff -u -p a/net/xen-netfront.c b/net/xen-netfront.c 3
diff -u -p a/net/virtio_net.c b/net/virtio_net.c 1
diff -u -p a/net/tokenring/smctr.c b/net/tokenring/smctr.c 1
diff -u -p a/net/tokenring/ibmtr.c b/net/tokenring/ibmtr.c 1
diff -u -p a/net/tokenring/3c359.c b/net/tokenring/3c359.c 8
diff -u -p a/net/tokenring/lanstreamer.c b/net/tokenring/lanstreamer.c 4
diff -u -p a/net/tokenring/olympic.c b/net/tokenring/olympic.c 6
diff -u -p a/net/netconsole.c b/net/netconsole.c 1
diff -u -p a/net/rionet.c b/net/rionet.c 1
diff -u -p a/net/wireless/b43/phy_lp.c b/net/wireless/b43/phy_lp.c 1
diff -u -p a/net/wireless/b43/main.c b/net/wireless/b43/main.c 1
diff -u -p a/net/wireless/b43/sdio.c b/net/wireless/b43/sdio.c 1
diff -u -p a/net/wireless/ath/ath5k/phy.c b/net/wireless/ath/ath5k/phy.c 2
diff -u -p a/net/wireless/ath/ath9k/hw.c b/net/wireless/ath/ath9k/hw.c 3
diff -u -p a/net/wireless/ath/ath9k/rc.c b/net/wireless/ath/ath9k/rc.c 1
diff -u -p a/net/wireless/ath/ath9k/hif_usb.c b/net/wireless/ath/ath9k/hif_usb.c 2
diff -u -p a/net/wireless/ath/ath9k/beacon.c b/net/wireless/ath/ath9k/beacon.c 1
diff -u -p a/net/wireless/ath/ath9k/eeprom.c b/net/wireless/ath/ath9k/eeprom.c 2
diff -u -p a/net/wireless/ath/ath9k/ar9003_eeprom.c b/net/wireless/ath/ath9k/ar9003_eeprom.c 1
diff -u -p a/net/wireless/ath/ath9k/init.c b/net/wireless/ath/ath9k/init.c 2
diff -u -p a/net/wireless/ath/ath9k/htc_drv_beacon.c b/net/wireless/ath/ath9k/htc_drv_beacon.c 1
diff -u -p a/net/wireless/ath/ath9k/xmit.c b/net/wireless/ath/ath9k/xmit.c 8
diff -u -p a/net/wireless/ath/ath6kl/debug.c b/net/wireless/ath/ath6kl/debug.c 1
diff -u -p a/net/wireless/ath/ath6kl/bmi.c b/net/wireless/ath/ath6kl/bmi.c 5
diff -u -p a/net/wireless/ath/ath6kl/htc.c b/net/wireless/ath/ath6kl/htc.c 1
diff -u -p a/net/wireless/ath/ath6kl/sdio.c b/net/wireless/ath/ath6kl/sdio.c 1
diff -u -p a/net/wireless/ath/ath6kl/txrx.c b/net/wireless/ath/ath6kl/txrx.c 3
diff -u -p a/net/wireless/ath/carl9170/fw.c b/net/wireless/ath/carl9170/fw.c 1
diff -u -p a/net/wireless/ath/carl9170/rx.c b/net/wireless/ath/carl9170/rx.c 1
diff -u -p a/net/wireless/ath/carl9170/usb.c b/net/wireless/ath/carl9170/usb.c 3
diff -u -p a/net/wireless/ath/carl9170/main.c b/net/wireless/ath/carl9170/main.c 4
diff -u -p a/net/wireless/p54/p54pci.c b/net/wireless/p54/p54pci.c 4
diff -u -p a/net/wireless/p54/p54spi.c b/net/wireless/p54/p54spi.c 1
diff -u -p a/net/wireless/p54/p54usb.c b/net/wireless/p54/p54usb.c 3
diff -u -p a/net/wireless/p54/eeprom.c b/net/wireless/p54/eeprom.c 2
diff -u -p a/net/wireless/p54/fwio.c b/net/wireless/p54/fwio.c 1
diff -u -p a/net/wireless/p54/main.c b/net/wireless/p54/main.c 1
diff -u -p a/net/wireless/iwlwifi/iwl-trans-pcie-rx.c b/net/wireless/iwlwifi/iwl-trans-pcie-rx.c 3
diff -u -p a/net/wireless/iwlwifi/iwl-scan.c b/net/wireless/iwlwifi/iwl-scan.c 1
diff -u -p a/net/wireless/iwlwifi/iwl-trans-pcie.c b/net/wireless/iwlwifi/iwl-trans-pcie.c 1
diff -u -p a/net/wireless/iwlwifi/iwl-agn-rs.c b/net/wireless/iwlwifi/iwl-agn-rs.c 1
diff -u -p a/net/wireless/iwlwifi/iwl-agn-tx.c b/net/wireless/iwlwifi/iwl-agn-tx.c 2
diff -u -p a/net/wireless/wl3501_cs.c b/net/wireless/wl3501_cs.c 3
diff -u -p a/net/wireless/iwlegacy/iwl-4965-rs.c b/net/wireless/iwlegacy/iwl-4965-rs.c 1
diff -u -p a/net/wireless/iwlegacy/iwl-4965-tx.c b/net/wireless/iwlegacy/iwl-4965-tx.c 1
diff -u -p a/net/wireless/iwlegacy/iwl-tx.c b/net/wireless/iwlegacy/iwl-tx.c 2
diff -u -p a/net/wireless/iwlegacy/iwl-4965-lib.c b/net/wireless/iwlegacy/iwl-4965-lib.c 1
diff -u -p a/net/wireless/iwlegacy/iwl4965-base.c b/net/wireless/iwlegacy/iwl4965-base.c 2
diff -u -p a/net/wireless/iwlegacy/iwl3945-base.c b/net/wireless/iwlegacy/iwl3945-base.c 3
diff -u -p a/net/wireless/rtl818x/rtl8180/dev.c b/net/wireless/rtl818x/rtl8180/dev.c 2
diff -u -p a/net/wireless/rtlwifi/pci.c b/net/wireless/rtlwifi/pci.c 3
diff -u -p a/net/wireless/rtlwifi/usb.c b/net/wireless/rtlwifi/usb.c 2
diff -u -p a/net/wireless/rtlwifi/rtl8192c/fw_common.c b/net/wireless/rtlwifi/rtl8192c/fw_common.c 1
diff -u -p a/net/wireless/rtlwifi/efuse.c b/net/wireless/rtlwifi/efuse.c 1
diff -u -p a/net/wireless/rtlwifi/base.c b/net/wireless/rtlwifi/base.c 2
diff -u -p a/net/wireless/rtlwifi/rtl8192de/fw.c b/net/wireless/rtlwifi/rtl8192de/fw.c 1
diff -u -p a/net/wireless/rtlwifi/rtl8192de/phy.c b/net/wireless/rtlwifi/rtl8192de/phy.c 3
diff -u -p a/net/wireless/airo.c b/net/wireless/airo.c 5
diff -u -p a/net/wireless/hostap/hostap_download.c b/net/wireless/hostap/hostap_download.c 1
diff -u -p a/net/wireless/hostap/hostap_ap.c b/net/wireless/hostap/hostap_ap.c 2
diff -u -p a/net/wireless/iwmc3200wifi/fw.c b/net/wireless/iwmc3200wifi/fw.c 1
diff -u -p a/net/wireless/iwmc3200wifi/rx.c b/net/wireless/iwmc3200wifi/rx.c 1
diff -u -p a/net/wireless/iwmc3200wifi/sdio.c b/net/wireless/iwmc3200wifi/sdio.c 1
diff -u -p a/net/wireless/mwifiex/join.c b/net/wireless/mwifiex/join.c 1
diff -u -p a/net/wireless/mwifiex/pcie.c b/net/wireless/mwifiex/pcie.c 2
diff -u -p a/net/wireless/mwifiex/sta_cmdresp.c b/net/wireless/mwifiex/sta_cmdresp.c 1
diff -u -p a/net/wireless/mwifiex/scan.c b/net/wireless/mwifiex/scan.c 2
diff -u -p a/net/wireless/mwifiex/sta_rx.c b/net/wireless/mwifiex/sta_rx.c 1
diff -u -p a/net/wireless/b43legacy/pio.c b/net/wireless/b43legacy/pio.c 1
diff -u -p a/net/wireless/rt2x00/rt61pci.c b/net/wireless/rt2x00/rt61pci.c 1
diff -u -p a/net/wireless/rt2x00/rt2x00dev.c b/net/wireless/rt2x00/rt2x00dev.c 2
diff -u -p a/net/wireless/rt2x00/rt2x00usb.c b/net/wireless/rt2x00/rt2x00usb.c 1
diff -u -p a/net/wireless/rt2x00/rt2800lib.c b/net/wireless/rt2x00/rt2800lib.c 1
diff -u -p a/net/wireless/rt2x00/rt2800usb.c b/net/wireless/rt2x00/rt2800usb.c 1
diff -u -p a/net/wireless/wl1251/ps.c b/net/wireless/wl1251/ps.c 1
diff -u -p a/net/wireless/wl1251/tx.c b/net/wireless/wl1251/tx.c 2
diff -u -p a/net/wireless/wl1251/cmd.c b/net/wireless/wl1251/cmd.c 1
diff -u -p a/net/wireless/wl1251/boot.c b/net/wireless/wl1251/boot.c 3
diff -u -p a/net/wireless/wl12xx/ps.c b/net/wireless/wl12xx/ps.c 1
diff -u -p a/net/wireless/wl12xx/rx.c b/net/wireless/wl12xx/rx.c 1
diff -u -p a/net/wireless/wl12xx/tx.c b/net/wireless/wl12xx/tx.c 4
diff -u -p a/net/wireless/wl12xx/cmd.c b/net/wireless/wl12xx/cmd.c 1
diff -u -p a/net/wireless/wl12xx/spi.c b/net/wireless/wl12xx/spi.c 1
diff -u -p a/net/wireless/wl12xx/boot.c b/net/wireless/wl12xx/boot.c 2
diff -u -p a/net/wireless/wl12xx/main.c b/net/wireless/wl12xx/main.c 1
diff -u -p a/net/wireless/wl12xx/sdio_test.c b/net/wireless/wl12xx/sdio_test.c 1
diff -u -p a/net/wireless/atmel.c b/net/wireless/atmel.c 1
diff -u -p a/net/wireless/libertas/cfg.c b/net/wireless/libertas/cfg.c 1
diff -u -p a/net/wireless/libertas/if_sdio.c b/net/wireless/libertas/if_sdio.c 5
diff -u -p a/net/wireless/libertas/debugfs.c b/net/wireless/libertas/debugfs.c 1
diff -u -p a/net/wireless/libertas/if_spi.c b/net/wireless/libertas/if_spi.c 1
diff -u -p a/net/wireless/libertas/main.c b/net/wireless/libertas/main.c 2
diff -u -p a/net/wireless/orinoco/hermes.c b/net/wireless/orinoco/hermes.c 7
diff -u -p a/net/wireless/orinoco/orinoco_pci.c b/net/wireless/orinoco/orinoco_pci.c 1
diff -u -p a/net/wireless/orinoco/orinoco_plx.c b/net/wireless/orinoco/orinoco_plx.c 1
diff -u -p a/net/wireless/orinoco/orinoco_tmd.c b/net/wireless/orinoco/orinoco_tmd.c 1
diff -u -p a/net/wireless/zd1211rw/zd_mac.c b/net/wireless/zd1211rw/zd_mac.c 1
diff -u -p a/net/wireless/rndis_wlan.c b/net/wireless/rndis_wlan.c 1
diff -u -p a/net/wireless/libertas_tf/main.c b/net/wireless/libertas_tf/main.c 1
diff -u -p a/net/wireless/ipw2x00/ipw2100.c b/net/wireless/ipw2x00/ipw2100.c 4
diff -u -p a/net/wireless/ipw2x00/ipw2200.c b/net/wireless/ipw2x00/ipw2200.c 3
diff -u -p a/net/wireless/brcm80211/brcmfmac/dhd_linux.c b/net/wireless/brcm80211/brcmfmac/dhd_linux.c 1
diff -u -p a/net/wireless/brcm80211/brcmfmac/wl_cfg80211.c b/net/wireless/brcm80211/brcmfmac/wl_cfg80211.c 1
diff -u -p a/net/wireless/brcm80211/brcmfmac/dhd_sdio.c b/net/wireless/brcm80211/brcmfmac/dhd_sdio.c 2
diff -u -p a/net/wireless/brcm80211/brcmsmac/phy/phy_lcn.c b/net/wireless/brcm80211/brcmsmac/phy/phy_lcn.c 2
diff -u -p a/net/wireless/brcm80211/brcmsmac/phy/phy_qmath.c b/net/wireless/brcm80211/brcmsmac/phy/phy_qmath.c 1
diff -u -p a/net/wireless/brcm80211/brcmsmac/nicpci.c b/net/wireless/brcm80211/brcmsmac/nicpci.c 1
diff -u -p a/net/wireless/brcm80211/brcmsmac/dma.c b/net/wireless/brcm80211/brcmsmac/dma.c 2
diff -u -p a/net/wireless/brcm80211/brcmsmac/mac80211_if.c b/net/wireless/brcm80211/brcmsmac/mac80211_if.c 1
diff -u -p a/net/wireless/brcm80211/brcmsmac/srom.c b/net/wireless/brcm80211/brcmsmac/srom.c 1
diff -u -p a/net/wireless/brcm80211/brcmutil/utils.c b/net/wireless/brcm80211/brcmutil/utils.c 2
diff -u -p a/net/wireless/prism54/islpci_eth.c b/net/wireless/prism54/islpci_eth.c 1
diff -u -p a/net/wireless/prism54/islpci_mgt.c b/net/wireless/prism54/islpci_mgt.c 1
diff -u -p a/net/wireless/prism54/isl_ioctl.c b/net/wireless/prism54/isl_ioctl.c 1
diff -u -p a/net/wireless/prism54/oid_mgt.c b/net/wireless/prism54/oid_mgt.c 1
diff -u -p a/net/vmxnet3/vmxnet3_drv.c b/net/vmxnet3/vmxnet3_drv.c 5
diff -u -p a/mtd/ubi/wl.c b/mtd/ubi/wl.c 8
diff -u -p a/mtd/ubi/eba.c b/mtd/ubi/eba.c 2
diff -u -p a/mtd/ubi/scan.c b/mtd/ubi/scan.c 7
diff -u -p a/mtd/maps/vmax301.c b/mtd/maps/vmax301.c 2
diff -u -p a/mtd/maps/octagon-5066.c b/mtd/maps/octagon-5066.c 2
diff -u -p a/mtd/maps/pcmciamtd.c b/mtd/maps/pcmciamtd.c 2
diff -u -p a/mtd/maps/pxa2xx-flash.c b/mtd/maps/pxa2xx-flash.c 1
diff -u -p a/mtd/maps/sbc_gxx.c b/mtd/maps/sbc_gxx.c 2
diff -u -p a/mtd/nand/gpmi-nand/gpmi-lib.c b/mtd/nand/gpmi-nand/gpmi-lib.c 3
diff -u -p a/mtd/nand/orion_nand.c b/mtd/nand/orion_nand.c 3
diff -u -p a/mtd/nand/cs553x_nand.c b/mtd/nand/cs553x_nand.c 1
diff -u -p a/mtd/nand/diskonchip.c b/mtd/nand/diskonchip.c 2
diff -u -p a/mtd/nand/nand_base.c b/mtd/nand/nand_base.c 1
diff -u -p a/mtd/nand/r852.c b/mtd/nand/r852.c 1
diff -u -p a/mtd/nand/alauda.c b/mtd/nand/alauda.c 4
diff -u -p a/mtd/nand/omap2.c b/mtd/nand/omap2.c 1
diff -u -p a/mtd/nand/mpc5121_nfc.c b/mtd/nand/mpc5121_nfc.c 4
diff -u -p a/mtd/nand/nand_bbt.c b/mtd/nand/nand_bbt.c 1
diff -u -p a/mtd/devices/slram.c b/mtd/devices/slram.c 2
diff -u -p a/mtd/devices/doc2000.c b/mtd/devices/doc2000.c 6
diff -u -p a/mtd/devices/doc2001.c b/mtd/devices/doc2001.c 2
diff -u -p a/mtd/devices/block2mtd.c b/mtd/devices/block2mtd.c 3
diff -u -p a/mtd/devices/lart.c b/mtd/devices/lart.c 1
diff -u -p a/mtd/devices/doc2001plus.c b/mtd/devices/doc2001plus.c 2
diff -u -p a/mtd/devices/sst25l.c b/mtd/devices/sst25l.c 1
diff -u -p a/mtd/devices/m25p80.c b/mtd/devices/m25p80.c 1
diff -u -p a/mtd/devices/pmc551.c b/mtd/devices/pmc551.c 4
diff -u -p a/mtd/ar7part.c b/mtd/ar7part.c 2
diff -u -p a/mtd/inftlcore.c b/mtd/inftlcore.c 4
diff -u -p a/mtd/chips/cfi_cmdset_0001.c b/mtd/chips/cfi_cmdset_0001.c 3
diff -u -p a/mtd/chips/cfi_cmdset_0002.c b/mtd/chips/cfi_cmdset_0002.c 3
diff -u -p a/mtd/chips/cfi_cmdset_0020.c b/mtd/chips/cfi_cmdset_0020.c 1
diff -u -p a/mtd/ftl.c b/mtd/ftl.c 2
diff -u -p a/mtd/mtd_blkdevs.c b/mtd/mtd_blkdevs.c 1
diff -u -p a/mtd/lpddr/lpddr_cmds.c b/mtd/lpddr/lpddr_cmds.c 2
diff -u -p a/mtd/tests/mtd_stresstest.c b/mtd/tests/mtd_stresstest.c 1
diff -u -p a/mtd/tests/mtd_torturetest.c b/mtd/tests/mtd_torturetest.c 2
diff -u -p a/mtd/ofpart.c b/mtd/ofpart.c 1
diff -u -p a/mtd/mtdchar.c b/mtd/mtdchar.c 2
diff -u -p a/mtd/mtdcore.c b/mtd/mtdcore.c 1
diff -u -p a/mtd/nftlcore.c b/mtd/nftlcore.c 4
diff -u -p a/mtd/mtdpart.c b/mtd/mtdpart.c 1
diff -u -p a/mtd/mtdswap.c b/mtd/mtdswap.c 3
diff -u -p a/pci/pcie/aer/aerdrv_core.c b/pci/pcie/aer/aerdrv_core.c 1
diff -u -p a/pci/pcie/aer/aer_inject.c b/pci/pcie/aer/aer_inject.c 1
diff -u -p a/pci/pcie/aspm.c b/pci/pcie/aspm.c 2
diff -u -p a/pci/pci.c b/pci/pci.c 7
diff -u -p a/pci/xen-pcifront.c b/pci/xen-pcifront.c 2
diff -u -p a/pci/pci-acpi.c b/pci/pci-acpi.c 2
diff -u -p a/pci/search.c b/pci/search.c 1
diff -u -p a/pci/quirks.c b/pci/quirks.c 2
diff -u -p a/pci/pci-stub.c b/pci/pci-stub.c 1
diff -u -p a/pci/hotplug/cpqphp_core.c b/pci/hotplug/cpqphp_core.c 15
diff -u -p a/pci/hotplug/cpqphp_ctrl.c b/pci/hotplug/cpqphp_ctrl.c 15
diff -u -p a/pci/hotplug/acpiphp_glue.c b/pci/hotplug/acpiphp_glue.c 1
diff -u -p a/pci/hotplug/ibmphp_hpc.c b/pci/hotplug/ibmphp_hpc.c 3
diff -u -p a/pci/hotplug/ibmphp_pci.c b/pci/hotplug/ibmphp_pci.c 2
diff -u -p a/pci/hotplug/ibmphp_core.c b/pci/hotplug/ibmphp_core.c 2
diff -u -p a/pci/pci-driver.c b/pci/pci-driver.c 1
diff -u -p a/pci/probe.c b/pci/probe.c 3
diff -u -p a/ps3/ps3-sys-manager.c b/ps3/ps3-sys-manager.c 2
diff -u -p a/ps3/ps3-lpm.c b/ps3/ps3-lpm.c 2
diff -u -p a/ps3/ps3-vuart.c b/ps3/ps3-vuart.c 1
diff -u -p a/pnp/interface.c b/pnp/interface.c 1
diff -u -p a/pnp/card.c b/pnp/card.c 4
diff -u -p a/pnp/core.c b/pnp/core.c 1
diff -u -p a/pnp/driver.c b/pnp/driver.c 2
diff -u -p a/pnp/manager.c b/pnp/manager.c 2
diff -u -p a/pnp/isapnp/compat.c b/pnp/isapnp/compat.c 3
diff -u -p a/pnp/quirks.c b/pnp/quirks.c 1
diff -u -p a/pnp/pnpacpi/rsparser.c b/pnp/pnpacpi/rsparser.c 1
diff -u -p a/pnp/pnpbios/core.c b/pnp/pnpbios/core.c 2
diff -u -p a/rtc/rtc-tx4939.c b/rtc/rtc-tx4939.c 1
diff -u -p a/rtc/rtc-tegra.c b/rtc/rtc-tegra.c 1
diff -u -p a/rtc/rtc-msm6242.c b/rtc/rtc-msm6242.c 1
diff -u -p a/spi/spi-stmp.c b/spi/spi-stmp.c 1
diff -u -p a/spi/spi-omap2-mcspi.c b/spi/spi-omap2-mcspi.c 2
diff -u -p a/spi/spi-txx9.c b/spi/spi-txx9.c 2
diff -u -p a/spi/spi-fsl-lib.c b/spi/spi-fsl-lib.c 1
diff -u -p a/spi/spi-sh.c b/spi/spi-sh.c 3
diff -u -p a/spi/spi.c b/spi/spi.c 1
diff -u -p a/spi/spi-ti-ssp.c b/spi/spi-ti-ssp.c 2
diff -u -p a/spi/spi-mpc512x-psc.c b/spi/spi-mpc512x-psc.c 3
diff -u -p a/spi/spi-ep93xx.c b/spi/spi-ep93xx.c 4
diff -u -p a/spi/spi-bfin5xx.c b/spi/spi-bfin5xx.c 9
diff -u -p a/spi/spi-pl022.c b/spi/spi-pl022.c 4
diff -u -p a/spi/spi-orion.c b/spi/spi-orion.c 1
diff -u -p a/spi/spi-fsl-espi.c b/spi/spi-fsl-espi.c 1
diff -u -p a/spi/spi-coldfire-qspi.c b/spi/spi-coldfire-qspi.c 1
diff -u -p a/spi/spi-bfin-sport.c b/spi/spi-bfin-sport.c 6
diff -u -p a/spi/spi-bitbang.c b/spi/spi-bitbang.c 1
diff -u -p a/spi/spi-pxa2xx.c b/spi/spi-pxa2xx.c 6
diff -u -p a/spi/spi-imx.c b/spi/spi-imx.c 1
diff -u -p a/spi/spi-s3c64xx.c b/spi/spi-s3c64xx.c 1
diff -u -p a/spi/spi-omap-uwire.c b/spi/spi-omap-uwire.c 1
diff -u -p a/spi/spi-mpc52xx-psc.c b/spi/spi-mpc52xx-psc.c 2
diff -u -p a/spi/spi-omap-100k.c b/spi/spi-omap-100k.c 1
diff -u -p a/ssb/sprom.c b/ssb/sprom.c 1
